Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   3.131825e-04    8.082798e+05    8.082783e+05    9.180704e-03    8.082797e+05    1.419244e+00
   3.151641e-04    8.006652e+05    8.006637e+05    9.180704e-03    8.006652e+05    1.478588e+00
   3.171582e-04    7.931222e+05    7.931207e+05    9.180704e-03    7.931221e+05    1.419333e+00
   3.191649e-04    7.856500e+05    7.856488e+05    9.180704e-03    7.856500e+05    1.237983e+00
   3.211844e-04    7.782483e+05    7.782472e+05    9.180704e-03    7.782482e+05    1.040026e+00
   3.232166e-04    7.709165e+05    7.709153e+05    9.180704e-03    7.709165e+05    1.165918e+00
   3.252616e-04    7.636538e+05    7.636524e+05    9.180704e-03    7.636538e+05    1.358267e+00
   3.273196e-04    7.564594e+05    7.564580e+05    9.180704e-03    7.564594e+05    1.434927e+00
   3.293906e-04    7.493326e+05    7.493312e+05    9.180704e-03    7.493326e+05    1.382463e+00
   3.314748e-04    7.422728e+05    7.422716e+05    9.180704e-03    7.422728e+05    1.221443e+00
   3.335721e-04    7.352794e+05    7.352784e+05    9.180704e-03    7.352794e+05    9.688395e-01
   3.356826e-04    7.283522e+05    7.283511e+05    9.180704e-03    7.283522e+05    1.106505e+00
   3.378066e-04    7.214903e+05    7.214890e+05    9.180704e-03    7.214903e+05    1.298061e+00
   3.399439e-04    7.146929e+05    7.146915e+05    9.180704e-03    7.146929e+05    1.374208e+00
   3.420948e-04    7.079593e+05    7.079580e+05    9.180704e-03    7.079593e+05    1.344351e+00
   3.442593e-04    7.012891e+05    7.012879e+05    9.180704e-03    7.012891e+05    1.210814e+00
   3.464375e-04    6.946816e+05    6.946806e+05    9.180704e-03    6.946816e+05    9.820856e-01
   3.486295e-04    6.881366e+05    6.881355e+05    9.180704e-03    6.881366e+05    1.038780e+00
   3.508354e-04    6.816533e+05    6.816521e+05    9.180704e-03    6.816533e+05    1.232540e+00
   3.530552e-04    6.752310e+05    6.752297e+05    9.180704e-03    6.752310e+05    1.323082e+00
   3.552890e-04    6.688691e+05    6.688677e+05    9.180704e-03    6.688691e+05    1.313067e+00
   3.575370e-04    6.625669e+05    6.625657e+05    9.180704e-03    6.625669e+05    1.197429e+00
   3.597992e-04    6.563240e+05    6.563230e+05    9.180704e-03    6.563240e+05    9.866259e-01
   3.620758e-04    6.501401e+05    6.501391e+05    9.180704e-03    6.501401e+05    9.763965e-01
   3.643667e-04    6.440146e+05    6.440134e+05    9.180704e-03    6.440146e+05    1.177331e+00
   3.666721e-04    6.379467e+05    6.379454e+05    9.180704e-03    6.379467e+05    1.278801e+00
   3.689921e-04    6.319358e+05    6.319345e+05    9.180704e-03    6.319358e+05    1.273095e+00
   3.713268e-04    6.259814e+05    6.259802e+05    9.180704e-03    6.259814e+05    1.175084e+00
   3.736763e-04    6.200830e+05    6.200820e+05    9.180704e-03    6.200830e+05    9.880497e-01
   3.760406e-04    6.142403e+05    6.142393e+05    9.180704e-03    6.142402e+05    9.404997e-01
   3.784199e-04    6.084528e+05    6.084516e+05    9.180704e-03    6.084528e+05    1.121360e+00
   3.808142e-04    6.027197e+05    6.027185e+05    9.180704e-03    6.027197e+05    1.222454e+00
   3.832237e-04    5.970405e+05    5.970393e+05    9.180704e-03    5.970405e+05    1.233784e+00
   3.856484e-04    5.914147e+05    5.914135e+05    9.180704e-03    5.914147e+05    1.158032e+00
   3.880885e-04    5.858418e+05    5.858408e+05    9.180704e-03    5.858418e+05    9.957348e-01
   3.905440e-04    5.803214e+05    5.803205e+05    9.180704e-03    5.803214e+05    8.613841e-01
   3.930151e-04    5.748533e+05    5.748522e+05    9.180704e-03    5.748533e+05    1.061608e+00
   3.955018e-04    5.694366e+05    5.694354e+05    9.180704e-03    5.694366e+05    1.174117e+00
   3.980042e-04    5.640708e+05    5.640696e+05    9.180704e-03    5.640708e+05    1.201251e+00
   4.005224e-04    5.587554e+05    5.587543e+05    9.180704e-03    5.587554e+05    1.137448e+00
   4.030566e-04    5.534901e+05    5.534891e+05    9.180704e-03    5.534900e+05    9.896843e-01
   4.056068e-04    5.482743e+05    5.482734e+05    9.180704e-03    5.482743e+05    8.890784e-01
   4.081732e-04    5.431079e+05    5.431068e+05    9.180704e-03    5.431079e+05    1.010491e+00
   4.107558e-04    5.379901e+05    5.379889e+05    9.180704e-03    5.379901e+05    1.130074e+00
   4.133547e-04    5.329204e+05    5.329192e+05    9.180704e-03    5.329204e+05    1.159948e+00
   4.159701e-04    5.278984e+05    5.278972e+05    9.180704e-03    5.278984e+05    1.111629e+00
   4.186020e-04    5.229236e+05    5.229226e+05    9.180704e-03    5.229235e+05    9.876216e-01
   4.212506e-04    5.179955e+05    5.179947e+05    9.180704e-03    5.179955e+05    7.902066e-01
