 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.31556844525341     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.42613261229E+002        0.67618237398E-011        0.67618237398E-011        0.29088327623E-130        0.21357774599E-001        0.21357774592E-001
        0.42620564273E+002        0.67489798472E-011        0.67489798472E-011        0.27703437232E-130        0.21357774599E-001        0.21357774592E-001
        0.42627867317E+002        0.67350361399E-011        0.67350361399E-011        0.26384481240E-130        0.21357774599E-001        0.21357774592E-001
        0.42635170361E+002        0.67211167187E-011        0.67211167187E-011        0.25128320521E-130        0.21357774599E-001        0.21357774592E-001
        0.42642473405E+002        0.67071660725E-011        0.67071660725E-011        0.23931965403E-130        0.21357774599E-001        0.21357774592E-001
        0.42649776449E+002        0.66928407261E-011        0.66928407261E-011        0.22792568551E-130        0.21357774599E-001        0.21357774592E-001
        0.42657079493E+002        0.66781788433E-011        0.66781788433E-011        0.21707418192E-130        0.21357774599E-001        0.21357774592E-001
        0.42664382537E+002        0.66641692165E-011        0.66641692165E-011        0.20673931659E-130        0.21357774599E-001        0.21357774592E-001
        0.42671685581E+002        0.66502775509E-011        0.66502775509E-011        0.19689649246E-130        0.21357774599E-001        0.21357774592E-001
        0.42678988625E+002        0.66392689957E-011        0.66392689957E-011        0.18752228353E-130        0.21357774599E-001        0.21357774592E-001
        0.42686291668E+002        0.66282881961E-011        0.66282881961E-011        0.17859437912E-130        0.21357774599E-001        0.21357774592E-001
        0.42693594712E+002        0.66163637069E-011        0.66163637069E-011        0.17009153074E-130        0.21357774599E-001        0.21357774592E-001
        0.42700897756E+002        0.66044253400E-011        0.66044253400E-011        0.16199350154E-130        0.21357774599E-001        0.21357774592E-001
        0.42708200800E+002        0.65934029070E-011        0.65934029070E-011        0.15428101814E-130        0.21357774599E-001        0.21357774592E-001
        0.42715503844E+002        0.65822382267E-011        0.65822382267E-011        0.14693572479E-130        0.21357774599E-001        0.21357774592E-001
        0.42722806888E+002        0.65671842964E-011        0.65671842964E-011        0.13994013962E-130        0.21357774599E-001        0.21357774592E-001
        0.42730109932E+002        0.65523558801E-011        0.65523558801E-011        0.13327761308E-130        0.21357774599E-001        0.21357774592E-001
        0.42737412976E+002        0.65376384861E-011        0.65376384861E-011        0.12693228832E-130        0.21357774599E-001        0.21357774592E-001
        0.42744716020E+002        0.65227372115E-011        0.65227372115E-011        0.12088906340E-130        0.21357774599E-001        0.21357774592E-001
        0.42752019064E+002        0.65075132782E-011        0.65075132782E-011        0.11513355540E-130        0.21357774599E-001        0.21357774592E-001
        0.42759322108E+002        0.64929624177E-011        0.64929624177E-011        0.10965206617E-130        0.21357774599E-001        0.21357774592E-001
        0.42766625151E+002        0.64779327735E-011        0.64779327735E-011        0.10443154972E-130        0.21357774599E-001        0.21357774592E-001
        0.42773928195E+002        0.64636317132E-011        0.64636317132E-011        0.99459581186E-131        0.21357774599E-001        0.21357774592E-001
        0.42781231239E+002        0.64493306529E-011        0.64493306529E-011        0.94724327236E-131        0.21357774599E-001        0.21357774592E-001
        0.42788534283E+002        0.64349914286E-011        0.64349914286E-011        0.90214517931E-131        0.21357774599E-001        0.21357774592E-001
        0.42795837327E+002        0.64227997920E-011        0.64227997920E-011        0.85919419889E-131        0.21357774599E-001        0.21357774592E-001
        0.42803140371E+002        0.64100981467E-011        0.64100981467E-011        0.81828810744E-131        0.21357774599E-001        0.21357774592E-001
        0.42810443415E+002        0.63981563103E-011        0.63981563103E-011        0.77932954812E-131        0.21357774599E-001        0.21357774592E-001
        0.42817746459E+002        0.63861832489E-011        0.63861832489E-011        0.74222579927E-131        0.21357774599E-001        0.21357774592E-001
        0.42825049503E+002        0.63750497936E-011        0.63750497936E-011        0.70688855367E-131        0.21357774599E-001        0.21357774592E-001
        0.42832352547E+002        0.63612136392E-011        0.63612136392E-011        0.67323370840E-131        0.21357774599E-001        0.21357774592E-001
        0.42839655591E+002        0.63468223732E-011        0.63468223732E-011        0.64118116465E-131        0.21357774599E-001        0.21357774592E-001
        0.42846958635E+002        0.63325421296E-011        0.63325421296E-011        0.61065463713E-131        0.21357774599E-001        0.21357774593E-001
        0.42854261678E+002        0.63190182253E-011        0.63190182253E-011        0.58158147245E-131        0.21357774599E-001        0.21357774593E-001
        0.42861564722E+002        0.63052722765E-011        0.63052722765E-011        0.55389247626E-131        0.21357774599E-001        0.21357774593E-001
        0.42868867766E+002        0.62918559252E-011        0.62918559252E-011        0.52752174852E-131        0.21357774599E-001        0.21357774593E-001
        0.42876170810E+002        0.62783632460E-011        0.62783632460E-011        0.50240652671E-131        0.21357774599E-001        0.21357774593E-001
        0.42883473854E+002        0.62646762777E-011        0.62646762777E-011        0.47848703638E-131        0.21357774599E-001        0.21357774593E-001
        0.42890776898E+002        0.62509650234E-011        0.62509650234E-011        0.45570634897E-131        0.21357774599E-001        0.21357774593E-001
        0.42898079942E+002        0.62353906760E-011        0.62353906760E-011        0.43401024626E-131        0.21357774599E-001        0.21357774593E-001
        0.42905382986E+002        0.62197538786E-011        0.62197538786E-011        0.41334709135E-131        0.21357774599E-001        0.21357774593E-001
        0.42912686030E+002        0.62064103856E-011        0.62064103856E-011        0.39366770578E-131        0.21357774599E-001        0.21357774593E-001
        0.42919989074E+002        0.61938648654E-011        0.61938648654E-011        0.37492525245E-131        0.21357774599E-001        0.21357774593E-001
        0.42927292118E+002        0.61802750417E-011        0.61802750417E-011        0.35707512417E-131        0.21357774599E-001        0.21357774593E-001
        0.42934595161E+002        0.61648221250E-011        0.61648221250E-011        0.34007483750E-131        0.21357774599E-001        0.21357774593E-001
        0.42941898205E+002        0.61493414527E-011        0.61493414527E-011        0.32388393162E-131        0.21357774599E-001        0.21357774593E-001
        0.42949201249E+002        0.61344714031E-011        0.61344714031E-011        0.30846387206E-131        0.21357774599E-001        0.21357774593E-001
        0.42956504293E+002        0.61196603340E-011        0.61196603340E-011        0.29377795893E-131        0.21357774599E-001        0.21357774593E-001
        0.42963807337E+002        0.61050817179E-011        0.61050817179E-011        0.27979123966E-131        0.21357774599E-001        0.21357774593E-001
        0.42971110381E+002        0.60903192212E-011        0.60903192212E-011        0.26647042575E-131        0.21357774599E-001        0.21357774593E-001
        0.42978413425E+002        0.60754110076E-011        0.60754110076E-011        0.25378381355E-131        0.21357774599E-001        0.21357774593E-001
        0.42985716469E+002        0.60604438135E-011        0.60604438135E-011        0.24170120883E-131        0.21357774599E-001        0.21357774593E-001
        0.42993019513E+002        0.60456258055E-011        0.60456258055E-011        0.23019385488E-131        0.21357774599E-001        0.21357774593E-001
        0.43000322557E+002        0.60307696337E-011        0.60307696337E-011        0.21923436413E-131        0.21357774599E-001        0.21357774593E-001
        0.43007625601E+002        0.60164893900E-011        0.60164893900E-011        0.20879665289E-131        0.21357774599E-001        0.21357774593E-001
        0.43014928645E+002        0.60023340465E-011        0.60023340465E-011        0.19885587932E-131        0.21357774599E-001        0.21357774593E-001
        0.43022231688E+002        0.59872454217E-011        0.59872454217E-011        0.18938838432E-131        0.21357774599E-001        0.21357774593E-001
        0.43029534732E+002        0.59722053691E-011        0.59722053691E-011        0.18037163516E-131        0.21357774599E-001        0.21357774593E-001
        0.43036837776E+002        0.59605098635E-011        0.59605098635E-011        0.17178417191E-131        0.21357774599E-001        0.21357774593E-001
