 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88446135661227     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.17030698404E+002        0.56161412326E-010        0.56161412326E-010        0.21262824703E-056        0.15910558579E-001        0.15910558523E-001
        0.17038001448E+002        0.55694029250E-010        0.55694029250E-010        0.20250505191E-056        0.15910558579E-001        0.15910558523E-001
        0.17045304492E+002        0.55231031554E-010        0.55231031554E-010        0.19286382042E-056        0.15910558579E-001        0.15910558524E-001
        0.17052607536E+002        0.54772311686E-010        0.54772311686E-010        0.18368160633E-056        0.15910558579E-001        0.15910558524E-001
        0.17059910580E+002        0.54317907811E-010        0.54317907811E-010        0.17493655591E-056        0.15910558579E-001        0.15910558525E-001
        0.17067213623E+002        0.53867677680E-010        0.53867677680E-010        0.16660785588E-056        0.15910558579E-001        0.15910558525E-001
        0.17074516667E+002        0.53421572721E-010        0.53421572721E-010        0.15867568385E-056        0.15910558579E-001        0.15910558526E-001
        0.17081819711E+002        0.52979690079E-010        0.52979690079E-010        0.15112116120E-056        0.15910558579E-001        0.15910558526E-001
        0.17089122755E+002        0.52541949958E-010        0.52541949958E-010        0.14392630811E-056        0.15910558579E-001        0.15910558526E-001
        0.17096425799E+002        0.52108269089E-010        0.52108269089E-010        0.13707400076E-056        0.15910558579E-001        0.15910558527E-001
        0.17103728843E+002        0.51678553797E-010        0.51678553797E-010        0.13054793061E-056        0.15910558579E-001        0.15910558527E-001
        0.17111031887E+002        0.51252887351E-010        0.51252887351E-010        0.12433256557E-056        0.15910558579E-001        0.15910558528E-001
        0.17118334931E+002        0.50830992193E-010        0.50830992193E-010        0.11841311301E-056        0.15910558579E-001        0.15910558528E-001
        0.17125637975E+002        0.50413295066E-010        0.50413295066E-010        0.11277548460E-056        0.15910558579E-001        0.15910558529E-001
        0.17132941019E+002        0.49999348412E-010        0.49999348412E-010        0.10740626272E-056        0.15910558579E-001        0.15910558529E-001
        0.17140244063E+002        0.49589235496E-010        0.49589235496E-010        0.10229266860E-056        0.15910558579E-001        0.15910558529E-001
        0.17147547107E+002        0.49182789785E-010        0.49182789785E-010        0.97422531833E-057        0.15910558579E-001        0.15910558530E-001
        0.17154850150E+002        0.48780281897E-010        0.48780281897E-010        0.92784261461E-057        0.15910558579E-001        0.15910558530E-001
        0.17162153194E+002        0.48381673667E-010        0.48381673667E-010        0.88366818361E-057        0.15910558579E-001        0.15910558531E-001
        0.17169456238E+002        0.47986489782E-010        0.47986489782E-010        0.84159688986E-057        0.15910558579E-001        0.15910558531E-001
        0.17176759282E+002        0.47595066777E-010        0.47595066777E-010        0.80152860333E-057        0.15910558579E-001        0.15910558531E-001
        0.17184062326E+002        0.47207113218E-010        0.47207113218E-010        0.76336796119E-057        0.15910558579E-001        0.15910558532E-001
        0.17191365370E+002        0.46822816457E-010        0.46822816457E-010        0.72702414081E-057        0.15910558579E-001        0.15910558532E-001
        0.17198668414E+002        0.46442329149E-010        0.46442329149E-010        0.69241064362E-057        0.15910558579E-001        0.15910558533E-001
        0.17205971458E+002        0.46065283532E-010        0.46065283532E-010        0.65944508921E-057        0.15910558579E-001        0.15910558533E-001
        0.17213274502E+002        0.45691811446E-010        0.45691811446E-010        0.62804901930E-057        0.15910558579E-001        0.15910558533E-001
        0.17220577546E+002        0.45321798398E-010        0.45321798398E-010        0.59814771101E-057        0.15910558579E-001        0.15910558534E-001
        0.17227880590E+002        0.44954786421E-010        0.44954786421E-010        0.56966999899E-057        0.15910558579E-001        0.15910558534E-001
        0.17235183633E+002        0.44591677573E-010        0.44591677573E-010        0.54254810605E-057        0.15910558579E-001        0.15910558534E-001
        0.17242486677E+002        0.44231979190E-010        0.44231979190E-010        0.51671748187E-057        0.15910558579E-001        0.15910558535E-001
        0.17249789721E+002        0.43875191674E-010        0.43875191674E-010        0.49211664937E-057        0.15910558579E-001        0.15910558535E-001
        0.17257092765E+002        0.43522196264E-010        0.43522196264E-010        0.46868705838E-057        0.15910558579E-001        0.15910558535E-001
        0.17264395809E+002        0.43172059677E-010        0.43172059677E-010        0.44637294627E-057        0.15910558579E-001        0.15910558536E-001
        0.17271698853E+002        0.42825472335E-010        0.42825472335E-010        0.42512120530E-057        0.15910558579E-001        0.15910558536E-001
        0.17279001897E+002        0.42482087292E-010        0.42482087292E-010        0.40488125614E-057        0.15910558579E-001        0.15910558536E-001
        0.17286304941E+002        0.42141717199E-010        0.42141717199E-010        0.38560492756E-057        0.15910558579E-001        0.15910558537E-001
        0.17293607985E+002        0.41804719408E-010        0.41804719408E-010        0.36724634174E-057        0.15910558579E-001        0.15910558537E-001
        0.17300911029E+002        0.41470604728E-010        0.41470604728E-010        0.34976180511E-057        0.15910558579E-001        0.15910558537E-001
        0.17308214073E+002        0.41139685408E-010        0.41139685408E-010        0.33310970433E-057        0.15910558579E-001        0.15910558538E-001
        0.17315517116E+002        0.40811937163E-010        0.40811937163E-010        0.31725040728E-057        0.15910558579E-001        0.15910558538E-001
        0.17322820160E+002        0.40487221215E-010        0.40487221215E-010        0.30214616869E-057        0.15910558579E-001        0.15910558538E-001
        0.17330123204E+002        0.40165502868E-010        0.40165502868E-010        0.28776104036E-057        0.15910558579E-001        0.15910558539E-001
        0.17337426248E+002        0.39846667632E-010        0.39846667632E-010        0.27406078558E-057        0.15910558579E-001        0.15910558539E-001
        0.17344729292E+002        0.39531079798E-010        0.39531079798E-010        0.26101279762E-057        0.15910558579E-001        0.15910558539E-001
        0.17352032336E+002        0.39217920578E-010        0.39217920578E-010        0.24858602218E-057        0.15910558579E-001        0.15910558540E-001
        0.17359335380E+002        0.38908206518E-010        0.38908206518E-010        0.23675088343E-057        0.15910558579E-001        0.15910558540E-001
        0.17366638424E+002        0.38601091074E-010        0.38601091074E-010        0.22547921364E-057        0.15910558579E-001        0.15910558540E-001
        0.17373941468E+002        0.38296921190E-010        0.38296921190E-010        0.21474418617E-057        0.15910558579E-001        0.15910558541E-001
        0.17381244512E+002        0.37995620539E-010        0.37995620539E-010        0.20452025154E-057        0.15910558579E-001        0.15910558541E-001
        0.17388547556E+002        0.37696800542E-010        0.37696800542E-010        0.19478307673E-057        0.15910558579E-001        0.15910558541E-001
        0.17395850600E+002        0.37401342440E-010        0.37401342440E-010        0.18550948717E-057        0.15910558579E-001        0.15910558542E-001
        0.17403153643E+002        0.37108309481E-010        0.37108309481E-010        0.17667741165E-057        0.15910558579E-001        0.15910558542E-001
        0.17410456687E+002        0.36817833504E-010        0.36817833504E-010        0.16826582977E-057        0.15910558579E-001        0.15910558542E-001
        0.17417759731E+002        0.36530247577E-010        0.36530247577E-010        0.16025472188E-057        0.15910558579E-001        0.15910558542E-001
        0.17425062775E+002        0.36245416390E-010        0.36245416390E-010        0.15262502150E-057        0.15910558579E-001        0.15910558543E-001
        0.17432365819E+002        0.35963114431E-010        0.35963114431E-010        0.14535856987E-057        0.15910558579E-001        0.15910558543E-001
        0.17439668863E+002        0.35683421495E-010        0.35683421495E-010        0.13843807278E-057        0.15910558579E-001        0.15910558543E-001
        0.17446971907E+002        0.35406282073E-010        0.35406282073E-010        0.13184705939E-057        0.15910558579E-001        0.15910558544E-001
        0.17454274951E+002        0.35131998005E-010        0.35131998005E-010        0.12556984305E-057        0.15910558579E-001        0.15910558544E-001
