 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88757004311296     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.32272151049E+002       -0.14002098092E-011       -0.14002098092E-011        0.96452143674E-101        0.15116953377E-001        0.15116953379E-001
        0.32279454093E+002       -0.13967420970E-011       -0.13967420970E-011        0.91860073318E-101        0.15116953377E-001        0.15116953379E-001
        0.32286757137E+002       -0.13933732640E-011       -0.13933732640E-011        0.87486630661E-101        0.15116953377E-001        0.15116953379E-001
        0.32294060181E+002       -0.13902091284E-011       -0.13902091284E-011        0.83321406874E-101        0.15116953377E-001        0.15116953379E-001
        0.32301363225E+002       -0.13872375471E-011       -0.13872375471E-011        0.79354488692E-101        0.15116953377E-001        0.15116953379E-001
        0.32308666269E+002       -0.13837819779E-011       -0.13837819779E-011        0.75576434818E-101        0.15116953377E-001        0.15116953379E-001
        0.32315969313E+002       -0.13813689775E-011       -0.13813689775E-011        0.71978253454E-101        0.15116953377E-001        0.15116953379E-001
        0.32323272357E+002       -0.13782811698E-011       -0.13782811698E-011        0.68551380900E-101        0.15116953377E-001        0.15116953379E-001
        0.32330575401E+002       -0.13751361161E-011       -0.13751361161E-011        0.65287661172E-101        0.15116953377E-001        0.15116953379E-001
        0.32337878444E+002       -0.13720326958E-011       -0.13720326958E-011        0.62179326593E-101        0.15116953377E-001        0.15116953379E-001
        0.32345181488E+002       -0.13687904976E-011       -0.13687904976E-011        0.59218979301E-101        0.15116953377E-001        0.15116953379E-001
        0.32352484532E+002       -0.13658622844E-011       -0.13658622844E-011        0.56399573646E-101        0.15116953377E-001        0.15116953379E-001
        0.32359787576E+002       -0.13625316153E-011       -0.13625316153E-011        0.53714399420E-101        0.15116953377E-001        0.15116953379E-001
        0.32367090620E+002       -0.13592894171E-011       -0.13592894171E-011        0.51157065888E-101        0.15116953377E-001        0.15116953379E-001
        0.32374393664E+002       -0.13565260026E-011       -0.13565260026E-011        0.48721486576E-101        0.15116953377E-001        0.15116953379E-001
        0.32381696708E+002       -0.13535301352E-011       -0.13535301352E-011        0.46401864786E-101        0.15116953377E-001        0.15116953379E-001
        0.32388999752E+002       -0.13501734453E-011       -0.13501734453E-011        0.44192679800E-101        0.15116953377E-001        0.15116953379E-001
        0.32396302796E+002       -0.13470266569E-011       -0.13470266569E-011        0.42088673739E-101        0.15116953377E-001        0.15116953379E-001
        0.32403605840E+002       -0.13442233437E-011       -0.13442233437E-011        0.40084839054E-101        0.15116953377E-001        0.15116953379E-001
        0.32410908884E+002       -0.13408319594E-011       -0.13408319594E-011        0.38176406601E-101        0.15116953377E-001        0.15116953379E-001
        0.32418211927E+002       -0.13376088431E-011       -0.13376088431E-011        0.36358834297E-101        0.15116953377E-001        0.15116953379E-001
        0.32425514971E+002       -0.13342087851E-011       -0.13342087851E-011        0.34627796305E-101        0.15116953377E-001        0.15116953379E-001
        0.32432818015E+002       -0.13305866825E-011       -0.13305866825E-011        0.32979172741E-101        0.15116953377E-001        0.15116953379E-001
        0.32440121059E+002       -0.13272733607E-011       -0.13272733607E-011        0.31409039867E-101        0.15116953377E-001        0.15116953379E-001
        0.32447424103E+002       -0.13236686053E-011       -0.13236686053E-011        0.29913660756E-101        0.15116953377E-001        0.15116953379E-001
        0.32454727147E+002       -0.13206970240E-011       -0.13206970240E-011        0.28489476393E-101        0.15116953377E-001        0.15116953379E-001
        0.32462030191E+002       -0.13175120717E-011       -0.13175120717E-011        0.27133097209E-101        0.15116953377E-001        0.15116953379E-001
        0.32469333235E+002       -0.13141501776E-011       -0.13141501776E-011        0.25841295009E-101        0.15116953377E-001        0.15116953379E-001
        0.32476636279E+002       -0.13110745128E-011       -0.13110745128E-011        0.24610995296E-101        0.15116953377E-001        0.15116953379E-001
        0.32483939323E+002       -0.13076362909E-011       -0.13076362909E-011        0.23439269945E-101        0.15116953377E-001        0.15116953379E-001
        0.32491242367E+002       -0.13039812286E-011       -0.13039812286E-011        0.22323330241E-101        0.15116953377E-001        0.15116953379E-001
        0.32498545411E+002       -0.13004024940E-011       -0.13004024940E-011        0.21260520238E-101        0.15116953377E-001        0.15116953379E-001
        0.32505848454E+002       -0.12969451901E-011       -0.12969451901E-011        0.20248310442E-101        0.15116953377E-001        0.15116953379E-001
        0.32513151498E+002       -0.12930247151E-011       -0.12930247151E-011        0.19284291784E-101        0.15116953377E-001        0.15116953379E-001
        0.32520454542E+002       -0.12896714946E-011       -0.12896714946E-011        0.18366169892E-101        0.15116953377E-001        0.15116953379E-001
        0.32527757586E+002       -0.12861621490E-011       -0.12861621490E-011        0.17491759629E-101        0.15116953377E-001        0.15116953379E-001
        0.32535060630E+002       -0.12823197365E-011       -0.12823197365E-011        0.16658979892E-101        0.15116953377E-001        0.15116953379E-001
        0.32542363674E+002       -0.12787045728E-011       -0.12787045728E-011        0.15865848658E-101        0.15116953377E-001        0.15116953379E-001
        0.32549666718E+002       -0.12750234896E-011       -0.12750234896E-011        0.15110478269E-101        0.15116953377E-001        0.15116953379E-001
        0.32556969762E+002       -0.12720345610E-011       -0.12720345610E-011        0.14391070937E-101        0.15116953377E-001        0.15116953379E-001
        0.32564272806E+002       -0.12688634865E-011       -0.12688634865E-011        0.13705914468E-101        0.15116953377E-001        0.15116953379E-001
        0.32571575850E+002       -0.12658780274E-011       -0.12658780274E-011        0.13053378183E-101        0.15116953377E-001        0.15116953379E-001
        0.32578878894E+002       -0.12627295043E-011       -0.12627295043E-011        0.12431909041E-101        0.15116953377E-001        0.15116953379E-001
        0.32586181937E+002       -0.12599019050E-011       -0.12599019050E-011        0.11840027940E-101        0.15116953377E-001        0.15116953379E-001
        0.32593484981E+002       -0.12560195939E-011       -0.12560195939E-011        0.11276326199E-101        0.15116953377E-001        0.15116953379E-001
        0.32600788025E+002       -0.12526490262E-011       -0.12526490262E-011        0.10739462203E-101        0.15116953377E-001        0.15116953379E-001
        0.32608091069E+002       -0.12486955914E-011       -0.12486955914E-011        0.10228158212E-101        0.15116953377E-001        0.15116953379E-001
        0.32615394113E+002       -0.12448601178E-011       -0.12448601178E-011        0.97411973180E-102        0.15116953377E-001        0.15116953379E-001
        0.32622697157E+002       -0.12414774070E-011       -0.12414774070E-011        0.92774205503E-102        0.15116953377E-001        0.15116953379E-001
        0.32630000201E+002       -0.12379229586E-011       -0.12379229586E-011        0.88357241166E-102        0.15116953377E-001        0.15116953379E-001
        0.32637303245E+002       -0.12346044326E-011       -0.12346044326E-011        0.84150567759E-102        0.15116953377E-001        0.15116953379E-001
        0.32644606289E+002       -0.12315305026E-011       -0.12315305026E-011        0.80144173367E-102        0.15116953377E-001        0.15116953379E-001
        0.32651909333E+002       -0.12277453360E-011       -0.12277453360E-011        0.76328522738E-102        0.15116953377E-001        0.15116953379E-001
        0.32659212377E+002       -0.12240382319E-011       -0.12240382319E-011        0.72694534594E-102        0.15116953377E-001        0.15116953379E-001
        0.32666515421E+002       -0.12203415362E-011       -0.12203415362E-011        0.69233560016E-102        0.15116953377E-001        0.15116953379E-001
        0.32673818464E+002       -0.12167870878E-011       -0.12167870878E-011        0.65937361855E-102        0.15116953377E-001        0.15116953379E-001
        0.32681121508E+002       -0.12130869226E-011       -0.12130869226E-011        0.62798095135E-102        0.15116953377E-001        0.15116953379E-001
        0.32688424552E+002       -0.12097319674E-011       -0.12097319674E-011        0.59808288377E-102        0.15116953377E-001        0.15116953379E-001
        0.32695727596E+002       -0.12058600646E-011       -0.12058600646E-011        0.56960825816E-102        0.15116953377E-001        0.15116953379E-001
        0.32703030640E+002       -0.12020141826E-011       -0.12020141826E-011        0.54248930469E-102        0.15116953377E-001        0.15116953379E-001
        0.32710333684E+002       -0.11987199428E-011       -0.11987199428E-011        0.51666148003E-102        0.15116953377E-001        0.15116953379E-001
        0.32717636728E+002       -0.11946693634E-011       -0.11946693634E-011        0.49206331377E-102        0.15116953377E-001        0.15116953379E-001
        0.32724939772E+002       -0.11906430702E-011       -0.11906430702E-011        0.46863626208E-102        0.15116953377E-001        0.15116953379E-001
        0.32732242816E+002       -0.11868960675E-011       -0.11868960675E-011        0.44632456838E-102        0.15116953377E-001        0.15116953379E-001
        0.32739545860E+002       -0.11829339591E-011       -0.11829339591E-011        0.42507513066E-102        0.15116953377E-001        0.15116953379E-001
        0.32746848904E+002       -0.11791227716E-011       -0.11791227716E-011        0.40483737511E-102        0.15116953377E-001        0.15116953379E-001
        0.32754151947E+002       -0.11758476137E-011       -0.11758476137E-011        0.38556313570E-102        0.15116953377E-001        0.15116953379E-001
